file_path,category,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
processed_recorded_audio\Down\Down_01.wav,Down,-486.48264,13.994189,2.2773168,1.0430168,-0.3888478,-1.0518245,-0.9133523,-1.6142795,-1.8554195,-0.33215445,-1.4478866,-0.70972174,-0.28024626,-0.76398575
augmented_audio_dataset\zero\speed_up_1529.wav,zero,-496.62305,10.154245,-0.015149645,2.1128175,-1.8647147,0.53441316,-1.6933267,-0.09745823,-2.1567545,-1.7299832,-0.3180063,-1.343844,-0.0018636133,0.7442692
augmented_audio_dataset\Seven\shift_forward_1022.wav,Seven,-479.823,8.69675,3.7476325,3.0099683,3.3270974,-0.25073612,-1.8762864,-1.0270056,0.737723,0.8207404,-0.022667168,0.8001362,-0.31113952,2.283724
augmented_audio_dataset\Sheila\pitch_down_1035.wav,Sheila,-508.38565,11.822112,0.18602099,4.019248,0.8899269,-0.049343083,-2.5752616,-0.026430454,-2.0003483,2.5421517,0.5545057,2.363627,-1.6977462,1.8590049
augmented_audio_dataset\Seven\speed_up_1033.wav,Seven,-524.10333,8.725916,3.6042223,3.342854,1.8903186,0.11489275,-0.82281435,-1.0675604,0.31949824,0.43086064,0.6010524,-0.55429107,0.14752601,1.9593719
augmented_audio_dataset\One\pitch_up_922.wav,One,-475.7295,13.231169,1.750044,2.2748501,1.065603,-0.3251413,-0.3471296,-0.8375565,0.282148,-0.1665385,-0.85847276,0.574318,0.9072976,-0.27239066
augmented_audio_dataset\Stop\pitch_up_1175.wav,Stop,-509.0475,11.662457,3.9153426,3.1851327,-0.451534,0.91072774,0.3144244,-0.36341193,-0.007433703,0.65036684,1.5217853,0.33969566,-0.11852737,0.5400721
augmented_audio_dataset\up\volume_down_1388.wav,up,-542.6875,10.058755,-1.5508231,-0.53983665,-2.711408,0.019120071,0.93978083,-1.7540761,-0.5925568,-0.10455943,0.38782662,-0.6007081,-0.09681053,-1.343329
augmented_audio_dataset\Go\noise_423.wav,Go,-319.60016,4.4038534,1.0191,1.494285,-1.8464544,0.28573227,-1.7423065,1.0941354,-0.8108817,1.0125577,-2.128858,0.1942218,-1.2872049,1.9842438
augmented_audio_dataset\Down\pitch_down_150.wav,Down,-519.78094,17.194977,2.2055595,1.3816597,-0.42726514,-1.003817,-2.2814107,0.0059021385,-3.0235417,-0.015397181,-1.8677534,-1.121102,-2.8838005,0.68649626
augmented_audio_dataset\tree\reversed_1246.wav,tree,-473.48178,6.0932183,2.5763133,5.1961436,-1.8765274,-0.43527266,-0.542086,-1.8519979,-1.5905237,-3.042986,-0.523123,-2.1950617,-1.0454022,1.5238166
augmented_audio_dataset\zero\pitch_up_1518.wav,zero,-459.31888,14.587193,-0.14164306,1.7706774,-1.2853279,1.225531,-2.9364262,-0.97654814,-3.0622354,-0.5866251,-0.6583219,-0.4329115,1.438968,-0.9832536
augmented_audio_dataset\Bed\shift_backward_61.wav,Bed,-491.55814,14.827839,-0.6135408,3.6084483,5.021794,-1.2906442,-3.1482806,-1.2744495,0.23768531,-1.5901421,0.11371979,-0.19821417,1.1695138,0.45594674
augmented_audio_dataset\Four\original_366.wav,Four,-479.54977,13.765549,1.8482962,-0.4789924,1.2133678,-2.6335237,0.51370865,-0.47985122,-0.07724487,-0.5565415,-1.5303718,1.7859392,-1.2700725,1.0525542
augmented_audio_dataset\Dog\noise_127.wav,Dog,-398.82248,10.4557495,-1.0007347,0.9421304,-1.4053384,-0.89931524,-2.8869991,-0.20521922,-2.3699076,-0.43575117,-1.0467929,0.6322694,-1.8031533,0.5777951
augmented_audio_dataset\zero\speed_down_1510.wav,zero,-484.28757,16.5601,3.3487227,2.1112087,-1.0510501,1.4559113,-3.3874528,-1.4276296,-1.8588063,-4.0423636,-0.6123566,-1.9570478,-0.69143957,0.8130876
augmented_audio_dataset\Five\noise_218.wav,Five,-412.63773,7.930339,-1.7713703,2.977825,-1.2440162,-1.0682944,-3.6469,-0.09891712,-2.511451,-0.8943056,-1.9646881,0.75197035,-2.3482513,0.94771475
processed_recorded_audio\Bed\Bed_05.wav,Bed,-500.79868,12.521388,0.7562678,3.3360076,3.5191393,-2.1493514,-3.3059459,-1.5965075,1.1249309,0.59892035,-1.243301,0.6585002,-0.33092874,0.2043976
processed_recorded_audio\Right\Right_09.wav,Right,-503.45154,12.433184,-1.5863024,3.907898,2.125793,-1.9065293,-1.4280508,0.1036669,-0.7204491,-0.6261948,1.143333,0.09676631,-0.4226361,1.8518667
augmented_audio_dataset\Right\original_926.wav,Right,-527.7877,12.15785,-0.7008968,2.9069767,2.2590346,-1.5059888,-2.296605,-0.6032838,0.00221732,-0.13553876,0.42171872,1.0746421,-1.1077667,0.8549677
augmented_audio_dataset\Seven\pitch_down_1003.wav,Seven,-471.99622,9.0534315,2.5501704,3.5696373,1.534714,0.68719786,-0.8725162,-0.85969293,-0.29086334,0.42959455,0.85695565,1.149468,-1.6152586,1.692085
augmented_audio_dataset\Down\speed_up_137.wav,Down,-511.9865,14.156861,1.7093066,1.1792278,-0.542704,-0.94605476,-0.5834722,-0.858398,-1.588568,-0.11585916,-1.077136,-0.5122848,-0.15006086,-0.47302422
augmented_audio_dataset\Nine\pitch_down_706.wav,Nine,-550.7647,13.226298,-2.3187504,8.83807,3.8220665,-2.3964372,1.3112376,1.7691706,-2.2109358,1.0555025,-0.23792352,1.2685984,-1.8268324,-0.79401916
augmented_audio_dataset\No\pitch_down_748.wav,No,-515.0696,15.099039,1.5395693,6.650529,-0.9041716,-3.47529,3.989191,-0.38662216,-1.8152361,2.3228352,1.306237,1.7514867,-1.8888621,0.9416508
processed_recorded_audio\Down\Down_29.wav,Down,-486.6463,15.414852,1.969954,0.8371314,-2.0985854,-0.7234127,0.5590884,-0.9111314,-2.4559097,-1.3414696,-1.1458385,-1.4601985,-0.52092993,-0.041850887
augmented_audio_dataset\No\shift_backward_757.wav,No,-511.54587,12.352843,1.6246861,4.9843526,-2.028367,-0.57305574,3.6277905,-2.8066573,0.45928383,2.0593204,-0.23649146,0.56026083,-1.2173175,1.2658614
augmented_audio_dataset\two\shift_backward_1309.wav,two,-444.33157,13.662958,2.9890006,0.28849557,-3.1244333,-0.1207437,1.2933791,-2.8779285,0.030826252,-4.2206006,-1.0593585,-2.8081,-1.8287582,0.9480657
augmented_audio_dataset\Five\volume_up_242.wav,Five,-438.88287,9.480378,-1.5626576,2.0528505,0.09581818,-1.9099356,-2.6327312,-0.94570094,-1.7171258,-1.0001305,-0.52267396,0.51416117,-0.5717549,-0.2829706
augmented_audio_dataset\three\original_1185.wav,three,-494.56757,11.126434,1.2699493,6.6168966,0.27529055,-1.1753608,-0.1283921,-0.45878714,-3.2340698,-1.4010066,-2.0788074,0.6157131,-2.2009776,1.158694
augmented_audio_dataset\up\speed_up_1396.wav,up,-545.2078,7.556732,-1.2989824,-0.21557567,-2.5094588,0.30255345,0.18514737,-0.9676999,-1.0618961,-0.025139304,0.29490617,0.09966648,-0.88199794,-0.85610497
augmented_audio_dataset\Four\volume_up_366.wav,Four,-479.5468,13.766549,1.8481272,-0.47959092,1.2116987,-2.633644,0.51288015,-0.4789407,-0.07529208,-0.5577191,-1.5314131,1.7843461,-1.268814,1.0517836
augmented_audio_dataset\Left\pitch_up_618.wav,Left,-578.7937,5.3678617,-0.74765104,4.364063,-0.22107838,0.45305258,-1.4742154,-1.750442,1.2141086,0.2888946,0.6392826,-0.18413085,0.38781166,1.0194271
augmented_audio_dataset\Dog\speed_down_117.wav,Dog,-466.24203,15.519953,0.94005734,-1.011212,-2.2549357,-2.4445493,-1.3954084,-0.7560148,-2.3674853,-1.8702238,-0.97238606,0.3811654,-0.54759073,0.44768187
augmented_audio_dataset\Seven\noise_990.wav,Seven,-290.88358,2.892284,0.6953802,2.124488,-1.3527427,0.5010519,-2.0347278,0.80134684,-1.4843334,1.4709548,-1.0815696,1.1932337,-0.79234046,1.6466595
augmented_audio_dataset\House\shift_backward_506.wav,House,-524.46436,10.73425,2.1663942,1.2926484,-0.953856,-0.02699343,1.4863833,-1.3026286,0.69071186,-0.8202438,-0.79325473,1.5217599,-2.1118717,0.73164314
augmented_audio_dataset\Right\pitch_up_936.wav,Right,-515.4377,11.636599,-1.4809054,5.4710684,-0.05800732,-2.9470437,-1.2297415,-0.7748046,1.3830653,-0.5703209,0.97476315,-0.5035665,0.2986129,1.537939
augmented_audio_dataset\Seven\original_996.wav,Seven,-487.30554,13.336655,1.4182678,3.2625074,2.3749027,0.24316926,-1.5679401,-0.013981692,-0.34361655,0.13199604,0.88247955,-0.3119698,-0.3638346,1.9819123
augmented_audio_dataset\Sheila\shift_forward_1063.wav,Sheila,-494.44324,10.102505,1.2129742,4.5845923,2.1625881,-0.7337419,0.15935059,-1.9627147,0.6107017,1.7539914,0.48033112,1.1663934,-0.79811496,1.5601968
augmented_audio_dataset\Nine\speed_down_712.wav,Nine,-505.4995,14.541953,-2.0879486,12.610946,1.6381648,-1.6116623,2.380679,-0.348491,-1.2825484,0.38809404,1.0099044,0.55655664,-3.0291603,1.331251
augmented_audio_dataset\Marvin\reversed_644.wav,Marvin,-545.71564,12.2982235,-3.5297253,7.3638053,3.1210861,-0.012036852,1.6609544,-4.9253864,0.5626799,3.0938997,-1.6106169,-1.9310225,-1.0002605,2.1204236
augmented_audio_dataset\tree\shift_backward_1242.wav,tree,-494.56647,5.0977106,0.90679526,8.093285,-2.4741447,-1.7215363,0.6417685,-0.97838986,-1.7977637,-2.6403046,-0.10249144,-1.7198579,-1.288916,1.2215205
augmented_audio_dataset\One\volume_up_915.wav,One,-499.418,13.179914,1.3859099,1.6011292,1.6843848,0.4289768,-0.28044257,-0.7070679,-0.6234282,0.4916576,-0.07831807,-0.25368467,0.48062903,0.2567407
augmented_audio_dataset\Left\noise_596.wav,Left,-350.4302,1.4904028,-1.3698889,3.0786037,-0.87249666,0.96860176,-1.3434166,0.40574464,-1.569441,0.9533184,-0.976856,1.4856738,-0.93297935,1.6509356
augmented_audio_dataset\Five\noise_217.wav,Five,-449.60352,8.962353,-2.0724375,2.126077,-0.78935224,-1.2113029,-3.4619806,0.5684199,-2.905495,-0.0400438,-1.3292298,0.7393833,-2.251354,0.9810899
augmented_audio_dataset\Stop\shift_backward_1136.wav,Stop,-508.91296,10.394934,2.6378527,-0.10766436,-1.1482275,-1.25121,0.86556035,0.07705812,-0.7243441,-0.2396811,0.032525774,1.3016614,0.00704153,1.8718252
augmented_audio_dataset\up\shift_backward_1350.wav,up,-512.05927,7.460205,-0.3411674,-1.3302144,-3.0229733,1.2761732,-0.22253506,-0.6795564,-1.2636781,-0.54697055,0.6198321,-0.5026648,-1.0630538,-0.7053045
augmented_audio_dataset\No\speed_up_773.wav,No,-513.92017,12.688416,-0.1225324,4.1440973,-0.07785358,-1.0781926,1.7255884,-1.8787799,0.79701364,0.59370464,0.2477469,0.098283455,-1.2622883,0.92949235
augmented_audio_dataset\Forward\speed_up_319.wav,Forward,-483.9625,15.14262,0.19651394,-1.7591885,2.6643271,-1.1449519,-1.205674,-2.7502244,-0.14311616,-1.6462463,-0.07648753,2.4635956,-0.32655564,-0.1484534
processed_recorded_audio\two\two_45.wav,two,-445.17496,14.313353,4.9907236,0.8155984,-3.9992692,1.3961295,0.6990817,-3.391519,0.7951076,-3.0151224,-2.0759463,-1.2940886,-2.710294,1.2337252
augmented_audio_dataset\Bed\reversed_42.wav,Bed,-511.46558,12.794705,0.74384797,3.97238,3.1682892,-0.46685073,-1.6945672,-0.7451473,0.023523416,-1.5673201,-0.3855022,-0.27082363,0.6536635,0.4954852
processed_recorded_audio\Stop\Stop_28.wav,Stop,-511.70596,7.602212,2.045316,1.0391401,-0.15980329,-0.5661689,1.0183792,-0.25158945,-0.6095718,-0.16548745,-0.08713636,1.3225482,-0.34110484,0.92929405
augmented_audio_dataset\Off\speed_down_797.wav,Off,-468.42676,15.082352,2.8850687,0.60447836,-3.236925,-1.946914,0.36303002,1.0429916,1.4398271,-0.16054843,-0.3918226,0.91819066,-0.35569692,1.7680874
augmented_audio_dataset\One\pitch_down_879.wav,One,-485.3846,15.184931,3.6204197,3.16834,3.1287992,0.4389109,0.17092352,1.2765226,0.1656726,0.087771796,-0.5055769,0.18235698,-1.2434831,0.4751445
augmented_audio_dataset\Seven\pitch_down_996.wav,Seven,-516.9729,14.370254,1.3490692,3.8158293,2.436182,2.0217285,-1.4621092,0.1287022,-0.78511786,-0.047944937,-0.00083017047,1.5019176,-1.594364,0.7475514
augmented_audio_dataset\zero\speed_up_1517.wav,zero,-490.43796,12.665444,0.48250934,2.955206,-1.0928448,1.0568167,-2.0267808,-0.4871064,-2.54823,-1.9131048,0.0032835433,-1.5116824,0.13604403,0.29606026
augmented_audio_dataset\Backward\shift_backward_9.wav,Backward,-497.7911,16.194887,-1.193137,-2.2048008,0.17252477,-3.5285404,-3.834644,-1.4658834,-0.896137,-1.6544936,0.18413533,-1.4891878,-1.4108442,-0.11437009
augmented_audio_dataset\One\speed_down_909.wav,One,-462.24353,18.415693,5.101882,3.0292284,2.0545697,0.9558693,0.89990634,-0.38847515,-0.9852813,0.6298935,-1.7324816,0.026581783,1.2990452,1.0426869
augmented_audio_dataset\Go\volume_up_400.wav,Go,-488.22144,16.037352,5.762064,1.8160346,-0.57758814,-1.7455599,0.06790907,1.31963,0.035397045,-0.66906106,-1.5345842,-0.4243749,-0.95524025,0.80435836
augmented_audio_dataset\Eight\volume_up_198.wav,Eight,-458.7657,5.5645123,-0.19173782,3.2807283,0.48472303,-2.7225003,-1.7961941,-0.97944844,-2.0830307,-1.838366,-0.4474338,0.23966144,-0.9231148,-0.15835622
processed_recorded_audio\No\No_49.wav,No,-499.48996,12.69995,2.9039085,3.3733292,-0.27961254,-1.4534758,3.1276145,-4.0900836,1.4991697,1.233034,-0.3831363,0.6795532,-0.37404072,0.4186519
augmented_audio_dataset\up\speed_up_1364.wav,up,-559.5514,6.720218,-0.8072974,-1.6993144,-3.455792,1.0741124,-0.25360107,-0.551577,-0.7006208,-0.38329783,0.6133796,-1.1695286,-0.5770759,-0.107467115
processed_recorded_audio\Bird\Bird_16.wav,Bird,-473.05573,12.709727,0.41939342,-0.66387016,1.2115966,-1.5853083,-1.8033308,-1.7241745,-1.462251,-1.3067956,-0.8333671,-0.90598154,-0.9576678,-0.45455933
augmented_audio_dataset\Four\reversed_386.wav,Four,-472.6485,13.592137,1.4574354,1.3579379,1.1883419,-1.7527198,1.1675293,-1.8741945,-0.10600329,0.58130527,-2.1393359,1.1479591,-0.10482813,0.5509402
augmented_audio_dataset\Six\volume_up_1085.wav,Six,-503.09705,1.6870751,5.261001,3.5555265,3.9756272,-0.19594632,-2.011086,0.8531628,0.48997205,0.10433575,0.44845667,0.2807919,0.46042928,1.9055642
augmented_audio_dataset\zero\noise_1513.wav,zero,-277.73767,32.162437,7.66967,8.221667,-2.8025765,5.309792,-6.442336,-1.8708739,-7.702139,-6.1470613,-3.8434343,-2.0779097,-3.71456,4.5793505
augmented_audio_dataset\Happy\pitch_up_477.wav,Happy,-480.26215,16.23209,5.0156827,11.111107,0.58604956,-4.447997,-1.937463,-1.2941834,-0.632907,-1.2965559,0.9521588,0.087830596,-0.67029977,2.425704
processed_recorded_audio\On\On_33.wav,On,-511.42706,15.686096,1.4807199,1.1339802,0.0046600294,0.0940052,-0.26864702,0.48835367,0.79818493,0.25293264,-0.56266904,0.68779397,-0.03737301,0.8689463
augmented_audio_dataset\Bed\shift_forward_66.wav,Bed,-504.30136,12.785473,0.18038678,3.5424824,2.8719192,-1.3020422,-3.1003714,-2.474291,1.1831652,1.144609,-1.0983602,-0.30148146,0.3472217,0.27246496
augmented_audio_dataset\Forward\shift_backward_316.wav,Forward,-477.4591,16.132185,0.570405,-0.2959345,3.2752945,-0.41280612,-0.33165923,-4.367647,-0.19761254,-0.6143145,-2.2616103,3.2074888,-1.0345455,-0.12114344
augmented_audio_dataset\Nine\pitch_up_695.wav,Nine,-541.42975,10.683794,-0.58303386,9.798902,-1.0593035,-0.96854573,2.862465,-1.7698263,-0.11947279,-0.87068164,-0.7916218,-1.1238269,0.7188977,0.043265615
augmented_audio_dataset\Six\pitch_up_1081.wav,Six,-502.88068,1.9229206,6.1775575,3.4528832,1.8023626,0.27777568,-3.1084828,3.1163387,-0.16570698,0.55131185,1.0058565,0.2757065,0.5420702,0.08749819
augmented_audio_dataset\Right\pitch_up_932.wav,Right,-509.3582,8.058127,0.4602289,4.339469,0.02429639,-2.1859758,-1.1148913,-0.11841246,-0.2400916,0.38986155,0.14505422,0.35514444,1.4568642,-0.85557204
augmented_audio_dataset\On\pitch_up_836.wav,On,-519.2759,16.292992,1.5601603,1.9197401,-0.02518298,0.7195528,1.0811735,0.21576987,-0.37263733,0.07415985,0.6022453,0.33216122,0.22520617,-1.2674184
augmented_audio_dataset\three\speed_down_1207.wav,three,-472.26303,12.760601,1.786101,3.7637575,0.27030474,0.87747544,-1.9420305,0.6137805,-1.6310452,-1.5829923,-1.3004464,0.14209819,-1.6510175,0.5107975
augmented_audio_dataset\Sheila\shift_forward_1056.wav,Sheila,-475.78683,17.746326,3.3493855,1.9721054,0.13692337,0.16708131,1.4764206,-0.6826096,-1.2520823,-0.22514983,1.6541628,1.3788154,-0.57303876,1.173845
augmented_audio_dataset\Four\reversed_383.wav,Four,-481.07056,14.725384,1.3258886,-0.6535238,0.82390213,-1.4727157,-0.43299,-1.0372852,-0.49123204,1.169485,-1.6872088,0.7177119,0.13125372,0.5944289
augmented_audio_dataset\Bird\pitch_up_75.wav,Bird,-504.2829,19.83504,0.6530301,1.0569397,0.49049804,-1.2496235,-3.0338256,-2.395339,-2.2727697,-1.0268042,-1.0167242,-1.3474654,-1.6047323,-1.5240451
augmented_audio_dataset\Bird\noise_74.wav,Bird,-406.1262,12.442033,-0.012347313,-0.27293998,-1.8090651,1.0698593,-2.2845588,-1.3705989,-3.7955012,-0.6052244,-2.0910933,0.28939092,-2.1078663,-0.1066745
augmented_audio_dataset\yes\shift_forward_1490.wav,yes,-485.09738,6.137644,0.9615636,3.0027294,-1.8462305,-0.7847544,-2.2475789,1.0110222,-2.538761,0.582272,-0.62511116,-0.45419726,0.61689687,-0.71447057
augmented_audio_dataset\No\pitch_up_770.wav,No,-514.456,14.09575,1.4226335,4.7206135,-0.6957026,1.0426673,0.3234686,-1.9107987,3.2020576,-0.37374753,-0.1263928,-1.2594917,-0.26842904,-0.11844606
augmented_audio_dataset\Seven\pitch_down_1023.wav,Seven,-516.6253,12.940846,1.7740834,4.094395,3.7307634,1.3289636,-1.9839906,-0.7098292,-0.78951955,1.4137702,-0.06481363,1.4237205,-0.8616848,1.6497285
augmented_audio_dataset\One\shift_forward_889.wav,One,-484.59808,14.771807,2.304186,1.9479666,1.6471056,-0.09847468,0.4477812,0.53783035,-0.51844454,-0.4758899,0.4024584,-0.36572757,0.14355071,1.0232762
augmented_audio_dataset\yes\original_1490.wav,yes,-492.00528,6.180094,0.9508061,3.1092713,-1.7799722,-0.73471713,-2.2839355,1.051169,-2.531083,0.6124876,-0.6000243,-0.45249254,0.6299851,-0.7316242
augmented_audio_dataset\visual\shift_backward_1411.wav,visual,-495.17557,14.956117,-0.8087398,4.467529,-0.20987701,0.08910788,-2.2117844,-0.68296695,-2.2522147,-0.91547245,-2.5920281,-0.24569556,-1.4340602,0.54510367
augmented_audio_dataset\One\volume_up_878.wav,One,-479.7729,15.118884,2.509109,2.689162,1.8707592,1.1145589,1.0495596,-0.32333973,0.09028837,0.2867773,-0.525396,-0.33775565,0.17858353,0.9423556
augmented_audio_dataset\On\shift_forward_865.wav,On,-497.70602,14.968203,1.0017688,1.3754612,-0.44331938,0.48194614,0.8707561,0.16580999,0.24134056,0.43959394,0.12536158,0.5863162,0.49840084,0.22328871
augmented_audio_dataset\Eight\pitch_down_182.wav,Eight,-495.6556,7.562298,0.6703063,4.6299324,1.5950344,-0.984549,-3.473108,-0.119305216,-1.2873207,-2.4015975,-1.3571534,-0.33367136,-0.7080258,-0.105304256
processed_recorded_audio\Four\Four_47.wav,Four,-479.4996,13.842763,2.4145784,0.2416242,0.7562399,-2.6184635,0.20118226,-1.050839,0.13267347,0.8888647,-2.3343036,1.8531171,-0.48933995,0.46296254
augmented_audio_dataset\Dog\original_120.wav,Dog,-450.78076,16.452263,-0.98374474,-2.235243,-4.899371,-2.3388867,-1.5792321,0.066072136,-2.7533362,-2.0327916,-0.3376974,0.248684,-0.7259023,-0.43314686
augmented_audio_dataset\Left\volume_down_611.wav,Left,-548.1863,7.5962925,-1.6446391,4.2998743,0.8712849,1.9615556,0.14231071,-2.701757,-0.013660494,0.94127274,-0.27865422,1.0613922,-1.1021963,1.53318
augmented_audio_dataset\up\speed_down_1382.wav,up,-547.7916,10.584997,-2.476316,-0.97550935,-3.3799446,0.49097645,0.45814362,-1.0660708,-1.0738448,-0.0018320266,-0.101634264,0.040909894,-0.8594238,-1.2910327
augmented_audio_dataset\Down\shift_backward_150.wav,Down,-499.01462,15.946516,1.7987158,0.075416856,-0.5859043,-2.2775476,-1.2671995,-1.6381568,-2.2622545,-0.7089581,-2.0686693,-1.4705889,-0.6566528,-0.091156065
augmented_audio_dataset\Bed\reversed_45.wav,Bed,-532.24854,12.930887,-2.613228,2.7383344,3.2975352,-1.4731785,-2.3112347,-1.1765316,1.0606142,-2.0109668,-0.20887227,0.7163613,-0.13465115,0.17288382
augmented_audio_dataset\three\original_1188.wav,three,-498.18167,9.838763,1.3293695,4.647307,-0.055791173,-0.6993538,-0.3258646,-0.09889028,-3.1017559,-0.3775726,-2.1604035,0.17320369,-1.9616154,1.1508105
augmented_audio_dataset\Four\volume_down_363.wav,Four,-462.5056,14.724873,1.0578718,1.1939627,1.4186217,-0.9979957,0.3015562,-2.1117694,0.21783562,-1.0309514,-1.5212659,0.9567255,-1.0694865,0.7709454
augmented_audio_dataset\zero\pitch_down_1507.wav,zero,-456.73926,15.201394,1.8775395,4.190251,-1.1831018,0.109030426,-0.17352062,-1.7644422,-0.37028405,-3.4289408,-1.5207819,-0.8986927,-2.2972229,1.0166106
augmented_audio_dataset\two\pitch_up_1315.wav,two,-463.91382,12.311659,4.3688765,-0.5357033,-2.2411692,2.0253701,-1.004703,-2.7840366,-0.55816674,-4.929728,-0.14637856,-2.751372,1.2414825,-1.1549757
augmented_audio_dataset\Stop\noise_1165.wav,Stop,-329.0989,1.7052966,-0.17510347,1.1235648,-1.4903864,1.023855,-1.2210498,0.9732381,-1.4990816,0.94764775,-0.73354614,1.7439457,-0.9545844,0.74873525
augmented_audio_dataset\zero\pitch_down_1532.wav,zero,-436.7082,34.595295,1.8643404,6.693197,-1.6231197,2.9199343,-2.7027204,-0.32214493,-2.3433425,-6.231664,-1.7919275,-2.639689,-3.8542325,1.601225
augmented_audio_dataset\Off\shift_backward_786.wav,Off,-485.5917,11.312765,4.6154265,0.3528012,-1.8224937,-2.7311814,0.9878565,0.48293635,0.45856676,-0.39172497,0.62413645,0.47008592,0.7083446,1.4445469
augmented_audio_dataset\No\volume_up_743.wav,No,-526.056,14.4540615,2.508201,4.591038,-2.7462096,-2.0116918,5.063389,-2.4766524,1.6173644,1.4184065,-0.7841585,-0.62578255,-1.2298992,0.9782037
augmented_audio_dataset\yes\volume_up_1478.wav,yes,-441.79443,19.340618,2.7053623,6.0597553,-1.1441487,1.3934858,-6.7889414,2.423089,-2.4400196,-1.8604915,-1.87058,0.47590515,0.14940444,-0.38046813
augmented_audio_dataset\up\noise_1401.wav,up,-375.9332,10.858602,-3.0772097,-0.025621742,-5.2116394,0.7781955,-0.53637916,0.13392644,-3.1939228,2.0224597,0.094496585,0.60609764,-2.6568923,-0.460215
augmented_audio_dataset\On\noise_849.wav,On,-316.48413,4.143968,0.2567183,0.4566675,-2.8543477,0.73315233,-1.2454679,1.7771692,-0.7675729,0.7860295,-1.1679516,1.2249106,-1.5257863,1.3140609
augmented_audio_dataset\Nine\speed_down_706.wav,Nine,-519.17896,13.562751,-1.9170898,11.503584,1.3471085,-3.593584,3.181798,-0.96964043,-1.2946136,1.6688282,0.016158735,-0.6141649,-2.3957667,0.7040453
